Customer Lifetime Value,UnredeemedPoints,PointsRedeemedRatio,KMPerRedeemedPoint,AvgDistancePerFlight,FlightsWithCompanionsRatio,TotalFlights,kmeans_cluster,outlier
6141.96,18608.0,0.5023933680973393,19.9109916431575,1669.9455357142856,0.1875,224.0,0,False
9656.76,40369.0,0.0,0.0,2334.059537572254,0.1791907514450867,173.0,0,False
5357.26,8849.0,0.0,0.0,2212.925,0.15,40.0,1,False
3847.3500000000004,25625.0,0.237850217119743,42.05908465674628,2272.6114864864867,0.3445945945945945,148.0,0,False
12919.42,13056.0,0.0,0.0,2106.274193548388,0.1290322580645161,62.0,1,False
4471.78,14570.0,0.4587868206975967,21.80632337462554,1235.458256880734,0.2798165137614679,218.0,0,False
13061.52,29890.0,0.381799379524302,26.199956663055254,2370.8392156862747,0.2696078431372549,204.0,0,False
5384.53,41889.0,0.0,0.0,2228.576595744681,0.1861702127659574,188.0,0,False
6698.97,13229.0,0.5869293698869669,17.043256902697237,1895.6337278106507,0.3964497041420118,169.0,0,False
6243.09,974.0,0.9146063475363844,10.93817101226994,1630.1,0.2285714285714285,70.0,1,False
6207.17,15364.0,0.4365143402039169,22.916686271214925,1715.4364779874215,0.1635220125786163,159.0,0,False
15519.670000000002,12778.0,0.635174875089222,15.7480244527352,1883.582258064516,0.4193548387096774,186.0,0,False
8925.63,0.0,1.1952315966926226,8.368594264221908,2595.833333333333,0.2916666666666667,48.0,1,False
9322.09,7172.0,0.0,0.0,2314.1612903225805,0.1935483870967742,31.0,1,False
6625.29,29211.0,0.3414271220831924,29.29904252509245,1733.221484375,0.3359375,256.0,0,False
5067.21,13684.0,0.0,0.0,1555.2272727272727,0.09090909090909088,88.0,1,False
4603.98,25431.0,0.2699793317258009,37.05184476342371,1759.962626262626,0.1666666666666666,198.0,0,False
3838.1100000000006,16685.0,0.3295696548398762,30.35368202877347,2007.749193548387,0.1935483870967742,124.0,0,False
14195.36,56584.0,0.0,0.0,2632.544186046512,0.2511627906976744,215.0,0,False
7988.26,30228.0,0.1190767616716209,84.00247185511502,1751.1943877551018,0.2295918367346938,196.0,0,False
17526.18,20798.0,0.0,0.0,1486.1021428571428,0.2357142857142857,140.0,0,False
8923.11,29819.0,0.2198880284637923,45.49042236763831,1921.3417085427136,0.2110552763819095,199.0,0,False
16775.81,6571.0,0.714204940848991,14.008714451007856,1756.008396946565,0.3435114503816794,131.0,1,False
3061.05,9759.0,0.7241116105504198,13.813719059889122,1814.485128205128,0.1384615384615384,195.0,0,False
5532.86,22966.0,0.2923522524188081,34.21690556492411,2094.516129032258,0.1483870967741935,155.0,0,False
7138.17,3034.0,0.6148279801955059,16.2735494528185,972.9975308641976,0.2098765432098765,81.0,1,False
3885.46,23502.0,0.2477193431708332,40.379738984364906,1636.1193717277486,0.2670157068062827,191.0,0,False
27420.809999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2921.49,9566.0,0.2366131992658207,42.27284991568297,1457.4302325581396,0.1744186046511628,86.0,1,False
5310.91,28765.0,0.2913104535711646,34.33484438430311,2941.849275362319,0.2971014492753623,138.0,0,False
8427.17,0.0,0.0,0.0,0.0,0.0,0.0,1,False
3075.59,14362.0,0.5932251394907525,16.86218190498926,1951.261878453039,0.3591160220994475,181.0,0,False
3829.2800000000007,28598.0,0.0,0.0,2364.289256198347,0.09090909090909088,121.0,0,False
9726.55,0.0,0.0,0.0,0.0,0.0,0.0,1,False
4929.55,37909.0,0.09647972924660958,103.67569169960476,1801.1982832618023,0.1974248927038626,233.0,0,False
2685.8999999999996,7386.0,0.8261504060256561,12.107609903416051,1995.1408450704223,0.2629107981220657,213.0,0,False
4502.41,35961.0,0.3479183288605207,28.748173242299472,2451.5164444444445,0.2044444444444444,225.0,0,False
19079.1,31443.0,0.2408006567510141,41.5422039506668,1719.088796680498,0.4232365145228215,241.0,0,False
8621.19,2525.0,0.5330127612354355,18.76856349757113,2080.423076923077,0.2692307692307692,25.999999999999986,1,False
2373.8,704.0,0.9533960015887728,10.49275100680461,1412.3046728971965,0.1682242990654205,107.0,1,False
3435.6499999999996,11459.0,0.0,0.0,1736.5151515151515,0.01515151515151511,66.0,1,False
5896.54,39682.0,0.1010986521689885,98.94732242885954,1895.28712446352,0.2060085836909871,233.0,0,False
8409.67,32033.0,0.0,0.0,1810.233898305085,0.1977401129943503,177.0,0,False
2489.3899999999994,45930.0,0.0,0.0,2538.165193370166,0.1104972375690607,181.0,0,False
5619.69,3920.999999999998,0.0,0.0,7843.960000000001,0.0,5.0,1,False
2287.6000000000004,12796.0,0.0,0.0,1219.184761904762,0.1238095238095238,105.0,1,False
2275.3999999999996,0.0,1.0185089308827335,9.82185792349727,2342.0666666666666,0.6666666666666666,33.0,1,False
2004.3500000000004,32325.0,0.2173123486682808,46.02582729805014,2929.658156028369,0.1773049645390071,141.0,0,False
6930.63,0.0,1.3360974152099208,7.48616158792284,1673.625,0.3375,80.0,1,False
5511.03,0.0,0.0,0.0,0.0,0.0,0.0,1,False
6057.07,16513.0,0.0,0.0,3238.843137254902,0.0784313725490196,51.0,1,False
8012.37,14791.0,0.5802780930760499,17.239009242505745,2414.52397260274,0.2123287671232876,146.0,0,False
4981.83,8259.0,0.0,0.0,787.0161904761906,0.0666666666666666,105.0,1,False
8257.67,4776.0,0.8679532196079516,11.525712738508584,1894.380628272252,0.2408376963350785,191.0,1,False
5297.67,5769.999999999998,0.0,0.0,1923.9333333333327,0.1666666666666666,30.0,1,False
11177.75,36044.0,0.0,0.0,2133.214792899408,0.272189349112426,169.0,0,False
5528.08,4414.0,0.0,0.0,1424.451612903226,0.2903225806451613,31.0,1,False
5340.81,21160.0,0.4665187575635336,21.443271725032425,1486.091011235955,0.1947565543071161,267.0,0,False
2735.4699999999993,24809.0,0.2841561589289321,35.20390942323314,2236.6974193548385,0.3096774193548387,155.0,0,False
6189.99,18518.0,0.4733519139980661,21.132648401826483,2494.5517730496454,0.2482269503546099,141.0,0,False
4228.73,29832.0,0.1415992863925416,70.63850843324526,1810.4796875,0.328125,192.0,0,False
2854.2700000000004,22712.0,0.5664821530826494,17.656519981130803,2339.33125,0.2410714285714285,224.0,0,False
5335.38,26077.0,0.2685683832604061,37.24632898172324,1938.2260869565216,0.1902173913043478,184.0,0,False
2458.5599999999995,25762.0,0.2222088038161946,45.01486413043479,1972.079761904762,0.119047619047619,168.0,0,False
3712.4300000000003,16609.0,0.0,0.0,4051.9121951219513,0.3658536585365853,41.0,1,False
2619.4799999999996,19182.0,0.3463949843260188,28.8801987015542,1578.4736559139783,0.1666666666666666,186.0,0,False
5510.97,0.0,1.2329201934703748,8.114625475052101,1539.3255813953488,0.1627906976744186,43.0,1,False
7851.35,6804.0,0.3829690759045978,26.12005683163628,1378.8125,0.2875,80.0,1,False
4887.79,12301.0,0.4626741798803128,21.621336858006043,1635.8085714285714,0.4428571428571428,140.0,0,False
4723.45,8449.0,0.0,0.0,1408.6333333333334,0.45,60.0,1,False
12176.01,8710.0,0.0,0.0,1227.4802816901408,0.2816901408450704,71.0,1,False
5575.2,0.0,0.0,0.0,0.0,0.0,0.0,1,False
37939.490000000005,34135.0,0.2902883755743601,34.45884543761639,2291.0209523809526,0.2571428571428571,210.0,0,False
14455.86,135.0,0.9766758811333794,10.244825756235628,1135.5686274509803,0.1568627450980392,51.0,1,False
18611.45,10302.0,0.6785948273172558,14.743777297595514,1579.7630541871922,0.2019704433497537,203.0,0,False
8629.33,0.0,1.1913512892666398,8.396220776090622,1914.0615384615385,0.2307692307692307,91.0,1,False
22647.22,0.0,0.0,0.0,0.0,0.0,0.0,1,False
3741.5699999999997,27582.0,0.4182976210561835,23.91208026620954,2053.126406926407,0.1818181818181818,231.0,0,False
3352.9400000000005,35316.0,0.2213427406019182,45.19271839824684,3311.6036496350366,0.3065693430656934,137.0,0,False
3842.0300000000007,14827.0,0.5787903752734297,17.283478943751838,1778.4525252525252,0.3535353535353535,198.0,0,False
9540.92,0.0,0.0,0.0,0.0,0.0,0.0,1,False
13372.33,21070.0,0.5388184822816119,18.56547101596458,2077.391818181818,0.35,220.0,0,False
7519.13,30215.0,0.1343151018537088,74.46934726962458,2053.6017647058825,0.1235294117647058,170.0,0,False
2654.38,27901.0,0.2471194581613103,40.47956977506006,3223.581739130435,0.2608695652173913,115.0,0,False
6889.62,28058.0,0.3917360388484218,25.53547315993359,1898.8724279835392,0.3127572016460905,243.0,0,False
7247.21,33223.0,0.1919494101909278,52.11216421692853,1811.75859030837,0.237885462555066,227.0,0,False
14476.12,39225.0,0.0,0.0,1743.7746666666667,0.1511111111111111,225.0,0,False
7582.11,12737.0,0.1949307881929081,51.318093385214006,1739.175824175824,0.2417582417582417,91.0,1,False
3399.13,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2751.25,30576.0,0.0,0.0,1986.2837662337663,0.1623376623376623,154.0,0,False
12731.95,22593.0,0.1396092768193762,71.65316421167485,2052.19140625,0.3046875,128.0,0,False
2959.95,42131.0,0.0,0.0,2076.005911330049,0.2019704433497537,203.0,0,False
3652.5300000000007,19376.0,0.3243601366901457,30.83703504622661,2631.615596330275,0.3211009174311927,109.0,0,False
6087.3,22477.0,0.1722398173381454,58.07141329912337,2301.694915254237,0.211864406779661,118.0,0,False
7892.82,1569.0,0.0,0.0,1961.375,0.0,8.0,1,False
9198.69,31444.0,0.3677183245862742,27.20197954831301,2763.57,0.2166666666666666,180.0,0,False
10351.37,27152.0,0.221202386415787,45.22000778008299,2027.5389534883725,0.1976744186046511,172.0,0,False
7998.35,938.0,0.8713658804168952,11.47906830343091,1736.6190476190477,0.4523809523809524,42.0,1,False
7429.08,18511.0,0.4096316376973369,24.42011055745873,1713.9448087431697,0.3989071038251366,183.0,0,False
31234.89,20850.0,0.3315379436375877,30.17682042355672,1228.5767716535431,0.2125984251968504,254.0,0,False
6047.03,5807.999999999998,0.0,0.0,1351.1162790697674,0.3255813953488372,43.0,1,False
4372.19,4449.0,0.0,0.0,2471.833333333333,0.1111111111111111,18.000000000000014,1,False
3086.7199999999993,16323.0,0.0,0.0,1569.9,0.3557692307692308,104.0,1,False
12280.77,37514.0,0.2333442328128832,42.86866351375022,1942.3587301587304,0.2896825396825397,252.0,0,False
5780.18,11718.0,0.5952471417222203,16.80694017292404,1412.8487804878048,0.1317073170731707,205.0,0,False
14962.37,9653.0,0.0,0.0,1788.0925925925926,0.1851851851851851,54.0,1,False
3890.8700000000003,45302.0,0.1380734032230445,72.44523907950943,2111.3859437751003,0.3092369477911647,249.0,0,False
9700.35,30830.0,0.2820214252445272,35.46683732452519,2007.02523364486,0.2663551401869158,214.0,0,False
2509.51,14010.0,0.4072350327903533,24.565911688311687,1441.7493902439023,0.1280487804878048,164.0,0,False
7289.3,33901.0,0.3250980470227548,30.77000612369872,2111.2361344537817,0.2689075630252101,238.0,0,False
8617.55,10259.0,0.0,0.0,1603.625,0.265625,64.0,1,False
6715.59,11363.0,0.4884757360223282,20.47650907750437,3043.7068493150687,0.3150684931506849,73.0,1,False
8038.95,25039.0,0.2945767009437949,33.95921002295333,1784.3090452261306,0.1809045226130653,199.0,0,False
13104.3,23890.0,0.4428638059701492,22.586666666666662,1949.64,0.209090909090909,220.0,0,False
3776.3199999999997,29030.0,0.3777063236870311,26.48350737797957,2028.8669565217392,0.2304347826086956,230.0,0,False
3966.13,9562.0,0.0,0.0,1649.0689655172414,0.2241379310344827,58.0,1,False
2676.87,37245.0,0.2239169844345815,44.6712171970966,2807.2333333333336,0.3567251461988304,171.0,0,False
20957.61,42587.0,0.06286858551183871,159.10595029751488,2217.393658536585,0.2390243902439024,205.0,0,False
14700.5,29978.0,0.2097535257677606,47.690121905240666,2563.988513513513,0.3175675675675675,148.0,0,False
3355.5300000000007,1221.0,0.8479452054794521,11.79958877955647,1236.0523076923075,0.1846153846153846,65.0,1,False
8528.29,13108.0,0.5256052983967283,19.03019348619432,1561.4435028248588,0.3446327683615819,177.0,0,False
3923.2700000000004,27222.0,0.0,0.0,3946.6362318840575,0.391304347826087,69.0,0,False
6282.08,7584.0,0.7742722781117923,12.919950795725375,1920.5691428571429,0.1942857142857142,175.0,1,False
3842.79,0.0,0.0,0.0,0.0,0.0,0.0,1,False
9764.95,42748.0,0.1941485852168831,51.52223516846296,2368.8727678571427,0.1607142857142857,224.0,0,False
4834.71,12071.0,0.4223572761640426,23.68183775209608,3119.6402985074624,0.2537313432835821,67.0,1,False
4756.91,20083.0,0.4129494299912306,24.22278615417286,2179.587898089172,0.1337579617834395,157.0,0,False
6355.68,7181.0,0.3436614569052189,29.102659574468085,2486.954545454545,0.4090909090909091,44.0,1,False
2599.29,47788.0,0.0757388209809686,132.0609295199183,2462.6219047619047,0.1904761904761904,210.0,0,False
4014.45,8955.0,0.7257022084724477,13.782829647138271,2120.407792207792,0.3116883116883117,154.0,1,False
2722.21,13388.0,0.6372700425370506,15.696773096381955,2224.119277108434,0.2289156626506024,166.0,0,False
2943.05,25010.0,0.190248008806579,52.58175629680055,1600.8829015544045,0.3160621761658031,193.0,0,False
24186.880000000005,29678.0,0.0,0.0,1413.767619047619,0.238095238095238,210.0,0,False
7815.47,1128.0,0.0,0.0,1612.571428571429,0.4285714285714285,7.0,1,False
9492.34,26157.0,0.1787956800200929,55.94546093064092,1841.6728323699424,0.1965317919075144,173.0,0,False
4634.73,29877.0,0.08000000000000002,125.03645111624328,4449.927397260274,0.5753424657534246,73.0,0,False
7998.14,36353.0,0.157500753204014,63.51768687463214,2495.180346820809,0.2543352601156069,173.0,0,False
4763.33,3609.0,0.9042756352448146,11.062828146540348,1584.7268907563025,0.2142857142857142,238.0,0,False
5640.02,33346.0,0.338832160206206,29.52067996957107,2026.0196787148595,0.2449799196787148,249.0,0,False
6670.85,38444.0,0.1820425531914893,54.94573398784479,2815.064071856288,0.2754491017964072,167.0,0,False
6689.02,13045.0,0.0,0.0,2609.76,0.28,50.0,1,False
16350.13,34832.0,0.0,0.0,2419.708333333333,0.3472222222222222,144.0,0,False
2876.7800000000007,18242.0,0.0,0.0,1586.8139130434784,0.4260869565217391,115.0,1,False
5264.43,25442.0,0.1978434278147365,50.56231075697211,1635.4561855670104,0.2525773195876288,194.0,0,False
17435.68,17200.0,0.5909436834094368,16.927805054732776,2103.1105,0.245,200.0,0,False
5563.77,17621.0,0.3868610598837816,25.858130958805543,1451.9732323232324,0.14141414141414138,198.0,0,False
5368.89,2821.0,0.0,0.0,2565.181818181818,0.0,11.0,1,False
2289.62,22671.0,0.327489543472457,30.546041666666664,1583.231455399061,0.3333333333333333,213.0,0,False
6811.58,32616.0,0.1981512439767922,50.48218362282879,1753.8206896551726,0.2327586206896551,232.0,0,False
6672.06,38007.0,0.092716812680528,107.8903964984552,2024.378260869565,0.2125603864734299,207.0,0,False
19512.0,36158.0,0.0,0.0,1854.8651282051285,0.2666666666666666,195.0,0,False
5555.49,37212.0,0.0,0.0,1691.9277272727272,0.0954545454545454,220.0,0,False
6521.37,16177.0,0.0,0.0,3595.6022222222227,0.5111111111111111,45.0,1,False
9419.88,36967.0,0.2327473485398808,42.97604779739611,2458.8438775510203,0.2040816326530612,196.0,0,False
5532.63,13268.0,0.2853218421761379,35.05512554276005,3094.7833333333333,0.35,60.0,1,False
3756.6399999999994,29277.0,0.4011658825935774,24.93404374649468,3134.8166666666666,0.3461538461538461,156.0,0,False
8804.54,21346.0,0.4094178840194776,24.43173401811056,2363.0117647058823,0.3660130718954248,153.0,0,False
13897.39,23790.0,0.2805298493921248,35.659540750323416,2505.893181818182,0.2651515151515151,132.0,0,False
13363.52,32080.0,0.09887640449438201,101.17090909090908,2198.281481481481,0.2530864197530864,162.0,0,False
14917.329999999998,27758.0,0.1318842845973416,75.85477827839696,1849.015028901734,0.3526011560693641,173.0,0,False
18131.19,29467.0,0.4574695290348713,21.864820702700527,2599.402870813397,0.3253588516746411,209.0,0,False
4506.49,34176.0,0.192247695580241,52.03154659454143,1872.6752212389376,0.2654867256637168,226.0,0,False
2453.5699999999997,1995.0,0.0,0.0,950.4761904761904,0.3333333333333333,21.000000000000014,1,False
8150.57,25276.0,0.4610660980810234,21.69361357750648,2895.695679012346,0.1604938271604938,162.0,0,False
2962.7199999999993,6287.0,0.0,0.0,1534.0731707317073,0.0,41.0,1,False
20766.67,26643.0,0.1295128565360865,77.23546922300707,2126.1208333333334,0.2291666666666666,144.0,0,False
5010.92,28706.0,0.3407436327308637,29.35531441666105,1777.7338775510204,0.3061224489795918,245.0,0,False
6520.82,11342.0,0.6485171526852397,15.426028575524445,1744.9756756756756,0.2594594594594595,185.0,0,False
13869.93,28937.0,0.08954472516754242,111.70938158819396,2105.462913907285,0.2251655629139073,151.0,0,False
6521.37,49934.0,0.0,0.0,2005.9542168674693,0.2369477911646586,249.0,0,False
10706.67,0.0,0.0,0.0,0.0,0.0,0.0,1,False
25581.61,39546.0,0.136173001310616,73.45410651267244,2100.517889908257,0.2293577981651376,218.0,0,False
4430.57,33309.0,0.2502194710185706,39.976070528967256,2428.273224043716,0.1584699453551912,183.0,0,False
3819.62,26650.0,0.3614931237721022,27.6691145281018,3047.23795620438,0.3065693430656934,137.0,0,False
11029.93,24919.0,0.1407241379310344,71.08987993138936,2248.9751937984497,0.2790697674418604,129.0,0,False
7923.14,20987.0,0.4031170899576235,24.81181741216312,2131.410303030303,0.3212121212121212,165.0,0,False
9051.91,25039.0,0.3682763144616006,27.16338973761732,1645.2448132780082,0.2282157676348547,241.0,0,False
9015.82,39763.0,0.0,0.0,2425.209756097561,0.2378048780487804,164.0,0,False
9414.94,27808.0,0.2747378853476605,36.40872413138409,2609.0442176870747,0.272108843537415,147.0,0,False
14131.12,34298.0,0.2148612764398864,46.55489026209248,2414.1668508287294,0.1988950276243093,181.0,0,False
5243.83,6810.0,0.5044028818863256,19.831438464867983,2181.773015873016,0.1587301587301587,63.0,1,False
4328.859999999999,16151.0,0.2506727289598218,39.899796409402185,2874.3813333333333,0.2533333333333333,75.0,1,False
2404.63,6320.0,0.751825964030472,13.306079598871827,1859.5489051094887,0.3430656934306569,137.0,1,False
4940.51,33643.0,0.2081205131222784,48.06396742818367,2004.630188679245,0.25,212.0,0,False
4250.28,0.0,0.0,0.0,0.0,0.0,0.0,1,False
10390.67,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2752.66,0.0,0.0,0.0,0.0,0.0,0.0,1,False
3478.8899999999994,5801.999999999998,0.8073577262766451,12.390697483138675,1859.8283950617283,0.1419753086419753,162.0,1,False
5234.33,12232.0,0.4397215097105166,22.74715625,2911.636,0.3466666666666667,75.0,1,False
5734.6,6110.999999999998,0.0,0.0,1852.121212121212,0.1515151515151515,33.0,1,False
8092.88,22162.0,0.3074158567455233,32.53851784080513,2025.8316455696204,0.1265822784810126,158.0,0,False
5680.47,23166.0,0.5206108765830643,19.21271961205183,1956.8971659919027,0.1983805668016194,247.0,0,False
5217.51,0.0,0.0,0.0,0.0,0.0,0.0,1,False
4424.58,8637.0,0.0,0.0,1963.75,0.1363636363636363,44.0,1,False
13306.18,13844.0,0.0,0.0,2066.6417910447763,0.05970149253731338,67.0,1,False
4911.46,30745.0,0.1952413359857606,51.23622469499933,2710.432624113475,0.4113475177304964,141.0,0,False
21531.33,0.0,0.0,0.0,0.0,0.0,0.0,1,False
9117.44,41190.0,0.0,0.0,1898.589861751152,0.1889400921658986,217.0,0,False
4177.7,26053.0,0.1366889787262244,73.17762424242424,2474.243442622951,0.2704918032786885,122.0,0,False
7409.08,7329.0,0.6408409291384887,15.608648772654275,1558.124427480916,0.3435114503816794,131.0,1,False
13745.05,22437.0,0.2708157296067598,36.94041761670467,1578.5871794871796,0.2615384615384615,195.0,0,False
2808.08,23393.0,0.2418900087500405,41.354702572347264,1551.1130653266332,0.2311557788944723,199.0,0,False
5755.54,10726.0,0.2902329274748544,34.46078431372549,3435.1136363636365,0.1590909090909091,44.0,1,False
5553.76,17342.0,0.0,0.0,1700.9656862745098,0.1176470588235294,102.0,1,False
2540.6900000000005,13798.0,0.1978373350386605,50.573846605935934,1018.3597633136094,0.3431952662721893,169.0,0,False
8840.19,32733.0,0.1385825942787968,72.18127611090011,2077.085245901639,0.2021857923497267,183.0,0,False
3622.87,0.0,0.0,0.0,0.0,0.0,0.0,1,False
7751.86,19963.0,0.5440259473287499,18.38607775631875,2329.359574468085,0.2393617021276596,188.0,0,False
5054.33,14016.0,0.6729741711192515,14.864858024477345,2408.691573033708,0.2752808988764045,178.0,0,False
10145.44,29492.0,0.3002420158496654,33.31919551130077,1646.957421875,0.2109375,256.0,0,False
5179.89,15827.0,0.6646324666793804,15.049681183447044,2896.0018404907973,0.2699386503067484,163.0,0,False
21255.5,0.0,0.0,0.0,0.0,0.0,0.0,1,False
7247.31,31291.0,0.12027327166915008,83.16573165030388,2801.4409448818897,0.2992125984251969,127.0,0,False
8531.4,3587.0,0.0,0.0,944.5263157894735,0.131578947368421,38.0,1,False
6862.87,16871.0,0.6227499385076363,16.061536804308798,1970.545374449339,0.2951541850220264,227.0,0,False
5272.32,9934.0,0.0,0.0,2614.5,0.2631578947368421,38.0,1,False
6282.08,0.0,0.0,0.0,0.0,0.0,0.0,1,False
7482.49,29231.0,0.2242509487540139,44.60647337278107,1761.3303738317757,0.2663551401869158,214.0,0,False
4896.26,34876.0,0.1619972127444855,61.74070008899436,2202.41164021164,0.3439153439153439,189.0,0,False
6057.07,6038.000000000002,0.7165790461885092,13.961247216035634,1821.6444444444444,0.3162393162393162,117.0,1,False
2203.59,10391.0,0.6946966358160717,14.398473185586194,1923.3757062146888,0.2372881355932203,177.0,0,False
4834.71,20991.0,0.4174506702189659,23.964658954926207,1907.28253968254,0.2645502645502645,189.0,0,False
10598.54,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2756.54,38769.0,0.0,0.0,1873.4739130434784,0.251207729468599,207.0,0,False
7832.57,16297.0,0.400603185111626,24.971171502019832,1373.6666666666667,0.2929292929292929,198.0,0,False
2489.66,14055.0,0.4727068092290377,21.164261904761904,1381.7082901554404,0.2953367875647668,193.0,0,False
6991.61,46959.0,0.07446242387212482,134.33356273160402,2245.629203539824,0.1991150442477876,226.0,0,False
10529.01,0.0,1.9391199133923447,5.15929064039409,1707.6130434782608,0.4782608695652174,92.0,1,False
8257.67,27923.0,0.0,0.0,1995.0957142857144,0.2428571428571428,140.0,0,False
3141.33,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2957.76,13192.0,0.475049741345006,21.057907522198025,1710.1312925170068,0.1292517006802721,147.0,1,False
16887.8,17600.0,0.0,0.0,1479.6470588235295,0.1428571428571428,119.0,1,False
3801.2800000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,False
8324.23,2995.0,0.5029045643153527,19.89042904290429,1944.1290322580649,0.3225806451612903,31.0,1,False
4768.96,34004.0,0.2162087405495113,46.26472281449893,2260.2244791666667,0.3072916666666667,192.0,0,False
2568.84,21391.0,0.0,0.0,1573.4654411764704,0.25,136.0,0,False
7390.9,41636.0,0.0,0.0,1826.78201754386,0.219298245614035,228.0,0,False
8200.27,27982.0,0.2371735456082002,42.17703448275862,2959.195161290322,0.3790322580645161,124.0,0,False
13094.61,11281.0,0.6754789712904896,14.80884119074997,1617.332093023256,0.3720930232558139,215.0,0,False
7444.81,32305.0,0.231839258114374,43.14660512820512,2861.76462585034,0.2857142857142857,147.0,0,False
4169.359999999999,23493.0,0.5108580232776031,19.58052249755461,2309.748557692308,0.3317307692307692,208.0,0,False
2585.9400000000005,4630.0,0.0,0.0,1447.1875,0.03125,32.0,1,False
8400.79,26212.0,0.2072584303644337,48.26932730191157,1980.776646706587,0.1317365269461078,167.0,0,False
4978.95,5427.0,0.0,0.0,1064.549019607843,0.2941176470588235,51.0,1,False
2305.24,41115.0,0.1473808635062834,67.86893203883496,2607.267567567568,0.2054054054054054,185.0,0,False
2494.87,34062.0,0.0840101113322218,119.06955825864276,1917.388144329897,0.1649484536082474,194.0,0,False
2967.67,13063.0,0.0,0.0,2041.40625,0.25,64.0,1,False
21283.64,22555.0,0.461244476292846,21.6889021232522,2023.2497584541063,0.2898550724637681,207.0,0,False
3268.3199999999997,23553.0,0.3317160367722165,30.15508510820289,1487.523628691983,0.1645569620253164,237.0,0,False
29006.67,31167.0,0.0,0.0,2195.3281690140843,0.176056338028169,142.0,0,False
2354.3199999999997,24660.0,0.3539936604406256,28.25786279878636,2121.3805555555555,0.2333333333333333,180.0,0,False
5475.34,6157.000000000002,0.0,0.0,1578.974358974359,0.2051282051282051,39.0,1,False
5251.97,19580.0,0.4560960026667407,21.931457457823253,2195.6865853658537,0.2682926829268293,164.0,0,False
4516.81,35260.0,0.141068427078512,70.91091348644449,2701.6125,0.2039473684210526,152.0,0,False
21923.12,17603.0,0.5887245625102218,16.990761171521548,3036.4056737588653,0.3191489361702128,141.0,0,False
2574.0200000000004,6829.0,0.0,0.0,2203.509677419355,0.0,31.0,1,False
4799.62,0.0,1.3265200207593115,7.542641747923437,1424.0164772727271,0.2954545454545454,176.0,1,False
5316.61,34761.0,0.0,0.0,1738.7225,0.27,200.0,0,False
4371.19,11020.0,0.0,0.0,1552.7323943661972,0.2394366197183098,71.0,1,False
2167.33,27879.0,0.1132915619732196,88.29284110050533,2262.5834532374097,0.2877697841726618,139.0,0,False
4210.1,25745.0,0.1479397650173754,67.62145413870246,1474.4775609756098,0.2731707317073171,205.0,0,False
11431.73,39319.0,0.2528598031391327,39.557593747651616,2339.524,0.1733333333333333,225.0,0,False
5597.12,24579.0,0.0,0.0,2031.9247933884296,0.2231404958677686,121.0,0,False
4344.52,29255.0,0.4695087674760186,21.30425227869612,2626.712857142857,0.3142857142857143,210.0,0,False
13552.78,24406.0,0.2723966252273201,36.72450476086242,1950.882558139535,0.3720930232558139,172.0,0,False
8341.93,31666.0,0.0,0.0,1508.4490476190476,0.2047619047619047,210.0,0,False
8520.15,16111.0,0.3403619390763184,29.393419944664984,1662.2278911564626,0.2040816326530612,147.0,0,False
10302.9,36432.0,0.1973916108565385,50.67348214285715,2891.938853503185,0.14649681528662423,157.0,0,False
9294.55,38136.0,0.2984418403576224,33.51565678357887,3004.002762430939,0.2265193370165746,181.0,0,False
2629.3199999999997,13652.0,0.0,0.0,1870.5616438356165,0.1917808219178082,73.0,1,False
5016.14,44719.0,0.0,0.0,2317.5735751295338,0.1658031088082901,193.0,0,False
7887.96,0.0,0.0,0.0,0.0,0.0,0.0,1,False
10391.78,26276.0,0.2667094577623978,37.50614209479962,1558.4617391304348,0.2869565217391304,230.0,0,False
9011.76,8274.0,0.7531180998985498,13.283015055467512,1476.9308370044052,0.2775330396475771,227.0,0,False
18704.85,3934.999999999998,0.6538224685493094,15.29951560818084,1776.65625,0.296875,64.0,1,False
5207.64,30899.0,0.09304646452786991,107.50438485804418,2103.635185185185,0.2222222222222222,162.0,0,False
5015.01,15875.0,0.4795423250934365,20.860073836056607,1907.001875,0.34375,160.0,0,False
7645.86,33276.0,0.06372921414704141,156.96825607064017,1823.2466666666664,0.3384615384615385,195.0,0,False
8708.02,32345.0,0.0,0.0,1859.4545977011487,0.3275862068965517,174.0,0,False
5162.12,19131.0,0.6429717826216781,15.556012538821005,2187.5563265306123,0.2163265306122449,245.0,0,False
10208.93,13196.0,0.3280374783582849,30.49467556659423,1267.3980645161291,0.2774193548387096,155.0,0,False
2803.92,27692.0,0.0,0.0,1378.09552238806,0.1492537313432835,201.0,0,False
9057.94,10051.0,0.7259814612868049,13.778959029629352,1706.6041860465118,0.1441860465116279,215.0,0,False
4334.060000000001,31998.0,0.10893901420217211,91.83108384458077,1880.85445026178,0.3979057591623036,191.0,0,False
14195.36,5760.0,0.4393069210551932,22.769931309550188,1835.0125,0.053571428571428464,56.0,1,False
